,微博正文
4686,当地时间9月8号，英国伊丽莎白女王逝世这位在位超过70年的君主受到英国人民的哀悼#伊丽莎白女王#
1103,#如何看待李易峰昨晚发声明#死鸭子嘴硬呗，再加上他的粉丝一直要求个雷神之锤，官方就满足他的粉丝了
5803,#成都地震#我觉得刚刚地震了，但地震网为啥不报搞的我觉得我是在做梦
8606,#外交部回应佩洛西窜访中国台湾地区#永远支持和相信我的国家！支持国家作出的任何决定！
4455,"#英国女王伊丽莎白二世十大历史瞬间#【#英国女王去世#享年96岁】据央视新闻消息，当地时间9月8日，英国女王伊丽莎白二世在苏格兰巴尔莫勒尔城堡去世，享年96岁。伊丽莎白二世，本名伊丽莎白·亚历山德拉·玛丽。她于1926年4月21日出生，为已故英王乔治六世的长女。1952年2月6日即位，1953年6月2日加冕，是英国在位时间最长的君主。历史的车轮滚滚向前,时代的脚步永不停歇。又一次见证历史，PⅠRL哈哈哈哈艹199511的微博视频"
4270,#英国女王去世#36年前，英国女王访华，堪称“中英关系史上一个重要的里程碑”。她把一封400多年前英国女王伊丽莎白一世写给明万历帝的一封信的复印件送给了我们作为纪念，并且归还了一对曾被八国联军劫走的一对鎏金狮子。
3647,这算见证历史了吗？据央视新闻消息，当地时间9月8日，英国女王伊丽莎白二世在苏格兰巴尔莫勒尔城堡去世，享年96岁。伊丽莎白二世，本名伊丽莎白·亚历山德拉·玛丽。她于1926年4月21日出生，为已故英王乔治六世的长女。1952年2月6日即位，1953年6月2日加冕，是英国在位时间最长的君主。#英国女王去世#
3232,比起那个不明所以就被各个媒体刷屏的发动鸦片战争的“日不落”帝国的什么国王伊丽莎白，今天，这位伟人可能更值得我们纪念吧#伊丽莎白#
4612,伊丽莎白没了戈尔巴乔夫没了安倍没了见证历史的一年
5556,【VisualPrison视觉监狱-全员】【1stGIGREDMOONA5插图板】角色tag：结希/基尔提亚/罗宾/伊芙/萨迦/米斯特/杰克/伊丽莎白/迪米特里/海德
1644,#北京警方通报李易峰多次嫖娼#这个点不睡的人都是在为他心痛吗
1607,李易峰啊【我爱的人伤我最深】你唱的啊想哭又想笑啊真的是@李易峰
803,希望做素人的你回归本心@李易峰
2193,#李易峰墨镜#
4812,#英国女王去世#昨晚因为感冒没睡好，睡梦中不知为什么打了ROOMMATE手一下，意识到以后迷糊中喊了一句“完了”，然后看下时间是1点40左右。一语双关吗。关于我对伊丽莎白的记忆：伦敦奥运会替身表演跳伞；她的孙子威廉王子结婚生娃；超越维多利亚成为在位时间最长君主；另一个孙子结婚；老太太无证驾驶；老太太老公去世……是被写进书里、被搬上荧幕的人。也算一个时代落幕了？
2913,今天吐了#都怪李易峰#
4091,一个时代渐渐落幕……伊丽莎白，充满传奇色彩的名字，一路走好。｜上一次是戈尔巴乔夫#英国女王去世#
5012,#英国伊丽莎白女王去世#也代表了一个时代的落幕吧……
361,#李易峰#见他平地高楼起看他宾客满门宴再望已是大楼塌
2872,也挺好的当了这么多年明星了去过过普通人的生活吧希望你在普通人的世界里改过自新，找回曾经那个明媚纯净的自己。@李易峰
4574,听说伊丽莎白亲自下令禁止泰勒斯威夫特靠近哈里王子
5751,死去的关于伊丽莎白和玛丽的记忆开始攻击我。。。。当年我也zqsg嗑过她们姐妹cp直到有人告诉我伊丽莎白没有要求过和玛丽合葬，是詹姆斯一世强行把她葬在玛丽旁边。。。。可是“王国和坟墓的结合，我们长眠于此，玛丽和伊丽莎白两姐妹，等待着重生”这个墓志铭写得确实太煽情了，每次看到都哭得不能自已黄金时代走向落幕，前尘往事和半辈子的爱恨情仇全都随风而逝，只剩下仿佛从来没有过龃龉的亲密无间的姐妹在坟墓里相拥而眠，这段历史以此结尾是多么完美啊，，，那个书写出这份虚幻的真情的人真的很懂
2287,#李易峰多次嫖娼被行政拘留#“多次”是个值得啃的瓜，如此帅气、多金且出名的男人，为何选择PC，不选陌陌。被P之人，魅力值得探究。
7412,#外交部回应佩洛西窜访中国台湾地区#今晚等直播卡到爆炸，希望明天醒来有新的进度
3733,#英国女王去世#伊丽莎白：1947年11月20日，伊丽莎白和菲利普正式举办婚礼Lhiphop发电站的微博视频
1016,李易峰前几天进了一个群说是支持峰哥的结果群主都是黑子，大家想找地方聊聊的不要再进了
510,#如何看待李易峰昨晚发声明#狗屁不是
5668,我小时候听广播，查尔斯是王子，伊丽莎白是女王，戴安娜是王妃，现在我一把年纪了，查尔斯才混到国王，不过话说回来，总算是熬到国王了，要是熬不过伊丽莎白那才悲催。。。。
6618,秀圈大地震弯呢或成最大赢家
8694,#外交部回应佩洛西窜访中国台湾地区#让子弹再飞会儿吧，毕竟国家比我们有远见。相信祖国，相信党。
5547,英国是个沉稳守旧，并审慎开放的国家，秉承传统，稳步改进。以该国的建筑举例，很多房子的外观和几百年前一样，但室内的装潢及生活设施完全现代化。伊丽莎白女王的一生很好的切合了整个国家的价值观，延续了国民引以为傲的传统文化，也不断包容接纳新的思想元素，所以深受民众爱戴敬仰。女王1986年访问上海受到市长的热烈接见也亲自接见过饰演者自己的演员
3170,#古剑奇谭##该税的税不该睡的别睡##如何看待李易峰昨晚发声明#虽然但是…剧是无辜的啊…L我为爱豆痴狂的微博视频
6743,9月5日，四川泸定发生地震。成都一大哥家住32楼，面对地震预警，表现的异常淡定！L起个小名儿真费劲的微博视频
3681,安迪·沃霍尔的《伊丽莎白女王》，1985
4961,王冠讲的是伊丽莎白的故事，忽然觉得这不是影视剧而是纪录片。
4794,前天英语国家社会文化老师还在讲伊丽莎白女王调侃查尔斯今天就?
5925,#地震瞬间父亲把孩子紧紧护在怀里#这是一种责任心
682,小时候有多喜欢苏苏，现在就有多绝望从现在起，我只相信韩红和宝强#李易峰#李易峰
6470,#泸定地震已致超30人遇难#愿平安?
456,#李易峰#我曾爱过的女孩求这首歌的资源
3492,#英国女王正处于医疗监护状态#皇室这套东西也是个很神奇，21世纪都过去两个十年了，居然还存在着。就跟西方女性结婚冠夫姓一样，属于那种早该改掉但就是一直没有的历史遗存。我看特鲁多今天发推说加拿大人民与伊丽莎白女王殿下在一起，评论区也是基本翻车。为什么提加拿大呢？因为它可以说是英国情况的放大版，离得远点就更不买帐。我好好一个独立国家里平等的人，为啥强行给我安个高贵的王在上面？英国其实很多人也这么觉得，但毕竟本土，要更复杂一些。加拿大人只关心女王去世放不放假。话说回来，我感觉皇室作为一份工作幸福度感觉也挺低的，举手投足都有标准，一辈子的成果都是面子功夫，既没有选择也不太能退休。年轻一代已经开始受不了这个了，这不就有了脱离皇室的哈利梅根。其实伊丽莎白之后反正英国皇室也没有什么大家都喜欢的人，不如就此算了吧…#微博新知博主#
1804,昨晚一夜没睡，今天家庭团团圆本来应该很开心的一天，却因为你的糟心事一整天心不在焉冷落了家人，结果你TM还有心情上线打游戏？？你知道粉丝这几天是怎么过来的吗，你TM做个人吧！@李易峰
4179,1938年，乔治六世与他的女儿伊丽莎白和玛格丽特，以及他们的狗
3498,小时候不懂以为英国永远是女王永远叫伊丽莎白然后印象最深的就是2012伦敦奥运会当时也根本不是要看什么体育竞赛就是纯粹因为aph对各种国家历史国旗什么非常感兴趣定了4:00的闹钟披着被子躺在客厅的地板上看开幕式然后007带女王跳伞我到现在还记得虽然是替身只是感慨时间过得好快啊有一天我们终将逝去然后就开始有点死亡焦虑
2535,要开学了#都怪黄旭熙##都怪丁泽仁##都怪李易峰#
6598,#四川1小时内连发7次地震#四川加油?
7471,佩洛西昨晚还是去了台湾～本以为会有一场硬仗要打～结果昨晚微博打不开……对呀我们为什么要和美国直接干（虽然很失落）～我们目的不就是为了梧桐台湾嘛～现已没了台海中线了…
3236,"不久前才跟伊丽莎白女王喝过下午茶的帕丁顿熊发推悼念：「ThankyouMa’am,foreverything.」#英国女王去世##伦敦桥塌了#L爆米花会飞的微博视频"
1656,你的声明出来，我知道我没粉错人我在想你到底得罪谁了，要置你于死地朋友圈辟谣微博辟谣，熬到了6点10点醒了，看着还是没有你的消息，想着应该你在处理了，我们能做的就是等待。到了下午4点多，看着风向慢慢变好，我以为一切都快好了。猝不及防，看到了通告。李易峰啊，你真的是糊涂啊熬了这么久终于出名了也在往实力派正剧发展一切都这么美好你让我怎么把你跟这两个字挂钩我喜欢的人一直都这么幽默绅士让我怎么去相信？这是真的？你带给我的从来都是正能量我初中就喜欢的人直到我步入社会现在也始终如一你在我这里没有任何不好即使现在这一刻我也还是喜欢你虽然很脑残，但我粉了8年的人真的不该是这样的方式结束。八年你的名字五四青年李易峰真的是刻进了我的DNA。这是我的青春不想听外界的声音在我这里你永远是我喜欢的人绿海之约是没了……如果以后还能有你的消息还是会继续支持你#李易峰#
3313,#英国国王声明#发现好多人怎么那么孝顺……客观看待见证历史都ok，但是感觉好像是伊丽莎白是他们家人一样……
7055,#泸定地震已致超30人遇难##泸定地震已致超30人遇难#请问这位大哥，是你吗？家里住不习惯，想换个口味？@还是称称
6500,#四川1小时内连发7次地震#听到好多人说今晚很多狗狗在叫，但我家猫狗都在睡觉，就我睡不着啊
